name,cpu,ram,counter,timestamp
ctfmon.exe,0.0,0.12,1,2019-11-16 17:05:03
sqlceip.exe,0.0,0.2,1,2019-11-16 17:05:03
AvastUI.exe,1.1,0.68,1,2019-11-16 17:05:03
Microsoft.Python.LanguageServer.exe,1.4,7.65,1,2019-11-16 17:05:03
SkypeBackgroundHost.exe,0.0,0.09,1,2019-11-16 17:05:03
unsecapp.exe,0.0,0.04,1,2019-11-16 17:05:03
SynTPEnh.exe,0.0,0.13,1,2019-11-16 17:05:03
sihost.exe,0.0,0.44,1,2019-11-16 17:05:03
SynTPHelper.exe,0.0,0.01,1,2019-11-16 17:05:03
CCXProcess.exe,0.0,0.03,1,2019-11-16 17:05:03
explorer.exe,0.2,1.54,1,2019-11-16 17:05:03
dllhost.exe,0.0,0.36,1,2019-11-16 17:05:03
PresentationFontCache.exe,0.0,0.06,1,2019-11-16 17:05:03
SkypeApp.exe,0.0,0.97,1,2019-11-16 17:05:03
Discord.exe,5.0,1.73,1,2019-11-16 17:05:03
AGSService.exe,0.0,0.09,1,2019-11-16 17:05:03
EvernoteClipper.exe,0.0,0.02,1,2019-11-16 17:05:03
Code.exe,18.3,7.77,1,2019-11-16 17:05:03
RtkNGUI64.exe,0.0,0.12,1,2019-11-16 17:05:03
java.exe,0.0,2.05,1,2019-11-16 17:05:03
chrome.exe,25.2,16.07,1,2019-11-16 17:05:03
AppVShNotify.exe,0.0,0.17,1,2019-11-16 17:05:03
SearchUI.exe,0.0,0.79,1,2019-11-16 17:05:03
bash.exe,0.0,0.28,1,2019-11-16 17:05:03
ApplicationFrameHost.exe,0.0,0.25,1,2019-11-16 17:05:03
AvastBrowserCrashHandler.exe,0.0,0.01,1,2019-11-16 17:05:03
wlanext.exe,0.0,0.07,1,2019-11-16 17:05:03
SettingSyncHost.exe,0.0,0.02,1,2019-11-16 17:05:03
FileCoAuth.exe,0.0,0.07,1,2019-11-16 17:05:03
sedsvc.exe,0.0,0.13,1,2019-11-16 17:05:03
SgrmBroker.exe,0.0,0.06,1,2019-11-16 17:05:03
AdobeIPCBroker.exe,0.0,0.13,1,2019-11-16 17:05:03
GameBar.exe,0.0,0.26,1,2019-11-16 17:05:03
