name,cpu,ram,counter,timestamp
SettingSyncHost.exe,2.3,1.54,92,2019-11-14 22:29:05
FileCoAuth.exe,0.0,5.2,92,2019-11-14 22:29:05
sedsvc.exe,0.0,12.32,92,2019-11-14 22:29:05
SgrmBroker.exe,0.7,5.82,92,2019-11-14 22:29:05
AdobeIPCBroker.exe,10.6,12.18,92,2019-11-14 22:29:05
GameBar.exe,0.4,24.77,92,2019-11-14 22:29:05
ShellExperienceHost.exe,0.0,63.48,92,2019-11-14 22:29:05
python.exe,9859.2,292.04,92,2019-11-14 22:29:05
AGMService.exe,0.4,6.24,92,2019-11-14 22:29:05
node.exe,31.4,84.08,92,2019-11-14 22:29:05
Video.UI.exe,0.0,16.56,92,2019-11-14 22:29:05
Adobe Installer.exe,0.0,10.17,92,2019-11-14 22:29:05
OpenWith.exe,0.0,30.42,92,2019-11-14 22:29:05
Creative Cloud.exe,25.4,51.23,92,2019-11-14 22:29:05
CCLibrary.exe,0.0,1.84,92,2019-11-14 22:29:05
SearchFilterHost.exe,1.4,7.97,83,2019-11-14 22:29:05
cmd.exe,0.0,5.52,92,2019-11-14 22:29:05
Visual Paradigm.exe,28.0,426.58,92,2019-11-14 22:29:05
OneDrive.exe,0.9,34.19,92,2019-11-14 22:29:05
browser_broker.exe,0.0,19.47,92,2019-11-14 22:29:05
OfficeClickToRun.exe,0.2,47.09,92,2019-11-14 22:29:05
winpty-agent.exe,13.0,6.76,92,2019-11-14 22:29:05
MusNotifyIcon.exe,0.0,0.77,7,2019-11-14 18:28:01
SearchProtocolHost.exe,3.9,10.76,92,2019-11-14 22:29:05
Microsoft.Photos.exe,0.0,20.66,92,2019-11-14 22:29:05
CodeHelper.exe,1.1,16.2,92,2019-11-14 22:29:05
SearchIndexer.exe,5.3,53.46,92,2019-11-14 22:29:05
AdobeUpdateService.exe,0.0,10.33,92,2019-11-14 22:29:05
Microsoft.Python.LanguageServer.exe,242.8,587.21,92,2019-11-14 22:29:05
Adobe Desktop Service.exe,59.7,94.16,92,2019-11-14 22:29:05
Adobe CEF Helper.exe,4.3,69.97,92,2019-11-14 22:29:05
audiodg.exe,980.8,23.99,90,2019-11-14 22:29:05
CoreSync.exe,26.8,33.35,92,2019-11-14 22:29:05
onenoteim.exe,0.2,31.52,92,2019-11-14 22:29:05
Discord.exe,439.7,183.61,85,2019-11-14 22:29:05
WmiPrvSE.exe,0.0,9.13,85,2019-11-14 22:29:05
AvastBrowser.exe,0.0,0.12,2,2019-11-14 21:50:03
AvastBrowserUpdate.exe,0.0,0.23,2,2019-11-14 21:50:03
TiWorker.exe,0.0,0.11,1,2019-11-14 21:39:04
TrustedInstaller.exe,0.0,0.08,1,2019-11-14 21:39:04
backgroundTaskHost.exe,0.0,0.29,1,2019-11-14 22:08:02
System Idle Process,3891.0,0.0,43,2019-11-14 21:03:01
System,373.5,0.0,43,2019-11-14 21:03:01
Registry,0.7,8.34,43,2019-11-14 21:03:01
chrome.exe,1622.1,1274.99,43,2019-11-14 21:03:01
conhost.exe,14.9,25.69,43,2019-11-14 21:03:01
svchost.exe,179.8,398.88,43,2019-11-14 21:03:01
wuauclt.exe,0.0,1.02,43,2019-11-14 21:03:01
smss.exe,0.0,0.0,43,2019-11-14 21:03:01
csrss.exe,11.3,4.3,43,2019-11-14 21:03:01
wininit.exe,0.0,0.43,43,2019-11-14 21:03:01
rundll32.exe,0.0,2.03,43,2019-11-14 21:03:01
winlogon.exe,0.0,2.15,43,2019-11-14 21:03:01
services.exe,1.2,3.09,43,2019-11-14 21:03:01
lsass.exe,2.5,7.99,43,2019-11-14 21:03:01
AvastBrowserCrashHandler64.exe,0.0,0.0,43,2019-11-14 21:03:01
WUDFHost.exe,0.0,0.54,43,2019-11-14 21:03:01
fontdrvhost.exe,0.0,2.57,43,2019-11-14 21:03:01
aswidsagent.exe,22.3,22.58,43,2019-11-14 21:03:01
LockApp.exe,0.0,13.33,43,2019-11-14 21:03:01
wsc_proxy.exe,0.0,1.29,43,2019-11-14 21:03:01
dwm.exe,151.6,21.3,43,2019-11-14 21:03:01
MicrosoftEdge.exe,0.0,20.56,43,2019-11-14 21:03:01
igfxCUIService.exe,0.0,1.78,43,2019-11-14 21:03:01
taskhostw.exe,0.0,15.11,43,2019-11-14 21:03:01
NVDisplay.Container.exe,0.0,15.42,43,2019-11-14 21:03:01
Memory Compression,47.4,62.31,43,2019-11-14 21:03:01
igfxEM.exe,0.0,2.69,43,2019-11-14 21:03:01
igfxHK.exe,0.0,2.3,43,2019-11-14 21:03:01
armsvc.exe,0.0,6.93,43,2019-11-14 21:03:01
RtkAudioService64.exe,0.0,1.65,43,2019-11-14 21:03:01
RAVBg64.exe,3624.2,5.94,43,2019-11-14 21:03:01
AdAppMgrSvc.exe,0.3,5.18,43,2019-11-14 21:03:01
igfxTray.exe,0.0,2.2,43,2019-11-14 21:03:01
AvastSvc.exe,70.4,127.64,43,2019-11-14 21:03:01
BtwRSupportService.exe,0.0,0.43,43,2019-11-14 21:03:01
sqlbrowser.exe,0.2,0.43,43,2019-11-14 21:03:01
spoolsv.exe,0.0,3.99,43,2019-11-14 21:03:01
FNPLicensingService64.exe,0.0,1.29,43,2019-11-14 21:03:01
sqlwriter.exe,0.0,0.9,43,2019-11-14 21:03:01
SynTPEnhService.exe,0.0,0.6,43,2019-11-14 21:03:01
RuntimeBroker.exe,1.1,99.97,43,2019-11-14 21:03:01
TeamViewer_Service.exe,0.6,2.56,43,2019-11-14 21:03:01
SecurityHealthService.exe,0.0,3.72,43,2019-11-14 21:03:01
ctfmon.exe,6.5,4.81,43,2019-11-14 21:03:01
sqlceip.exe,1.4,9.04,43,2019-11-14 21:03:01
AvastUI.exe,15.5,27.0,43,2019-11-14 21:03:01
SkypeBackgroundHost.exe,0.0,4.3,43,2019-11-14 21:03:01
unsecapp.exe,0.0,1.96,43,2019-11-14 21:03:01
SynTPEnh.exe,47.1,4.9,43,2019-11-14 21:03:01
sihost.exe,0.7,18.72,43,2019-11-14 21:03:01
bash.exe,0.0,11.92,43,2019-11-14 21:03:01
SynTPHelper.exe,0.8,0.43,43,2019-11-14 21:03:01
CCXProcess.exe,0.0,1.29,43,2019-11-14 21:03:01
explorer.exe,14.6,62.91,43,2019-11-14 21:03:01
MicrosoftEdgeCP.exe,0.0,49.89,43,2019-11-14 21:03:01
dllhost.exe,0.0,15.34,43,2019-11-14 21:03:01
Code.exe,476.2,383.88,43,2019-11-14 21:03:01
PresentationFontCache.exe,0.0,2.58,43,2019-11-14 21:03:01
AGSService.exe,0.0,3.89,43,2019-11-14 21:03:01
EvernoteClipper.exe,0.0,0.86,43,2019-11-14 21:03:01
RtkNGUI64.exe,0.0,5.01,43,2019-11-14 21:03:01
java.exe,2.9,110.29,43,2019-11-14 21:03:01
AppVShNotify.exe,0.0,7.31,43,2019-11-14 21:03:01
SearchUI.exe,0.0,21.24,43,2019-11-14 21:03:01
ApplicationFrameHost.exe,0.0,10.77,43,2019-11-14 21:03:01
SkypeApp.exe,0.0,15.72,43,2019-11-14 21:03:01
AvastBrowserCrashHandler.exe,0.0,0.11,43,2019-11-14 21:03:01
wlanext.exe,0.0,3.01,43,2019-11-14 21:03:01
SettingSyncHost.exe,0.2,0.56,43,2019-11-14 21:03:01
FileCoAuth.exe,0.0,2.75,43,2019-11-14 21:03:01
sedsvc.exe,0.0,5.95,43,2019-11-14 21:03:01
SgrmBroker.exe,0.0,2.66,43,2019-11-14 21:03:01
AdobeIPCBroker.exe,4.1,5.81,43,2019-11-14 21:03:01
GameBar.exe,0.2,11.59,43,2019-11-14 21:03:01
ShellExperienceHost.exe,0.0,29.67,43,2019-11-14 21:03:01
python.exe,4512.2,140.13,43,2019-11-14 21:03:01
AGMService.exe,0.2,3.3,43,2019-11-14 21:03:01
node.exe,14.7,49.24,43,2019-11-14 21:03:01
Video.UI.exe,0.0,7.74,43,2019-11-14 21:03:01
Adobe Installer.exe,0.0,4.78,43,2019-11-14 21:03:01
OpenWith.exe,0.0,14.25,43,2019-11-14 21:03:01
Creative Cloud.exe,14.6,29.21,43,2019-11-14 21:03:01
CCLibrary.exe,0.0,0.86,43,2019-11-14 21:03:01
SearchFilterHost.exe,1.1,3.67,38,2019-11-14 21:03:01
cmd.exe,0.0,2.58,43,2019-11-14 21:03:01
Visual Paradigm.exe,9.7,207.91,43,2019-11-14 21:03:01
OneDrive.exe,0.7,18.37,43,2019-11-14 21:03:01
browser_broker.exe,0.0,8.89,43,2019-11-14 21:03:01
OfficeClickToRun.exe,0.2,23.11,43,2019-11-14 21:03:01
winpty-agent.exe,6.6,3.3,43,2019-11-14 21:03:01
MusNotifyIcon.exe,0.0,0.77,7,2019-11-14 18:28:01
SearchProtocolHost.exe,2.9,5.06,43,2019-11-14 21:03:01
Microsoft.Photos.exe,0.0,14.67,43,2019-11-14 21:03:01
CodeHelper.exe,0.8,7.39,43,2019-11-14 21:03:01
SearchIndexer.exe,3.4,24.83,43,2019-11-14 21:03:01
AdobeUpdateService.exe,0.0,4.92,43,2019-11-14 21:03:01
Microsoft.Python.LanguageServer.exe,113.2,280.4,43,2019-11-14 21:03:01
Adobe Desktop Service.exe,28.4,61.92,43,2019-11-14 21:03:01
Adobe CEF Helper.exe,1.2,47.88,43,2019-11-14 21:03:01
audiodg.exe,388.5,11.91,41,2019-11-14 21:03:01
CoreSync.exe,12.5,15.62,43,2019-11-14 21:03:01
onenoteim.exe,0.2,22.7,43,2019-11-14 21:03:01
Discord.exe,189.1,89.3,36,2019-11-14 21:03:01
WmiPrvSE.exe,0.0,4.23,36,2019-11-14 21:03:01
AvastBrowser.exe,0.0,0.06,1,2019-11-14 20:50:01
AvastBrowserUpdate.exe,0.0,0.14,1,2019-11-14 20:50:01
