name,cpu,ram,counter,timestamp
spoolsv.exe,0.0,141.27,1400,2019-11-05 22:51:16
FNPLicensingService64.exe,7.2,42.0,1400,2019-11-05 22:51:16
sqlwriter.exe,0.0,39.45,1400,2019-11-05 22:51:16
SynTPEnhService.exe,0.0,26.04,1400,2019-11-05 22:51:16
RuntimeBroker.exe,9.0,2984.71,1400,2019-11-05 22:51:16
TeamViewer_Service.exe,16.5,87.03,1400,2019-11-05 22:51:16
SecurityHealthService.exe,0.0,125.22,1400,2019-11-05 22:51:16
jusched.exe,0.0,179.46,1400,2019-11-05 22:51:16
ctfmon.exe,340.0,161.49,1400,2019-11-05 22:51:16
sqlceip.exe,52.4,292.0,1400,2019-11-05 22:51:16
AvastUI.exe,742.7,919.87,1400,2019-11-05 22:51:16
SkypeBackgroundHost.exe,0.0,126.0,1400,2019-11-05 22:51:16
unsecapp.exe,0.6,56.0,1400,2019-11-05 22:51:16
SynTPEnh.exe,0.6,158.98,1400,2019-11-05 22:51:16
sihost.exe,30.9,605.6,1400,2019-11-05 22:51:16
conhost.exe,3824.1,700.14,1400,2019-11-05 22:51:16
netsession_win.exe,61.8,14.14,101,2019-11-05 19:05:09
SynTPHelper.exe,0.0,14.0,1400,2019-11-05 22:51:16
explorer.exe,649.3,2375.29,1400,2019-11-05 22:51:16
MicrosoftEdgeCP.exe,3.5,1999.8,1400,2019-11-05 22:51:16
dllhost.exe,0.6,492.45,1400,2019-11-05 22:51:16
PresentationFontCache.exe,0.0,79.8,1400,2019-11-05 22:51:16
Spotify.exe,48086.6,7425.01,1400,2019-11-05 22:51:16
AGSService.exe,0.0,222.97,1400,2019-11-05 22:51:16
AdobeIPCBroker.exe,29.0,56.0,1400,2019-11-05 22:51:16
EvernoteClipper.exe,7.6,41.94,1400,2019-11-05 22:51:16
SearchUI.exe,0.0,1190.0,1400,2019-11-05 22:51:16
RtkNGUI64.exe,0.0,142.81,1400,2019-11-05 22:51:16
java.exe,419.0,4199.81,1400,2019-11-05 22:51:16
AppVShNotify.exe,0.0,238.0,1400,2019-11-05 22:51:16
CCXProcess.exe,0.0,14.0,1400,2019-11-05 22:51:16
ApplicationFrameHost.exe,0.6,325.38,1400,2019-11-05 22:51:16
SkypeApp.exe,0.0,1036.0,1400,2019-11-05 22:51:16
AvastBrowserCrashHandler.exe,0.0,2.64,1400,2019-11-05 22:51:16
SettingSyncHost.exe,0.5,21.02,1400,2019-11-05 22:51:16
FileCoAuth.exe,0.0,219.34,1400,2019-11-05 22:51:16
sedsvc.exe,0.6,180.36,1400,2019-11-05 22:51:16
SgrmBroker.exe,14.5,85.72,1400,2019-11-05 22:51:16
CoreSync.exe,58.0,106.02,1400,2019-11-05 22:51:16
node.exe,66.8,489.82,1400,2019-11-05 22:51:16
GameBar.exe,3.4,366.96,1400,2019-11-05 22:51:16
ShellExperienceHost.exe,0.0,910.0,1400,2019-11-05 22:51:16
AGMService.exe,18.4,152.04,1400,2019-11-05 22:51:16
Video.UI.exe,0.0,294.0,1400,2019-11-05 22:51:16
MusNotifyIcon.exe,0.6,167.51,1400,2019-11-05 22:51:16
SearchIndexer.exe,4237.2,1032.07,1400,2019-11-05 22:51:16
python.exe,199128.6,4513.62,1400,2019-11-05 22:51:16
OpenWith.exe,0.0,466.07,1400,2019-11-05 22:51:16
cmd.exe,0.0,94.2,1400,2019-11-05 22:51:16
Visual Paradigm.exe,515.2,7146.66,1400,2019-11-05 22:51:16
OneDrive.exe,20.2,846.43,1400,2019-11-05 22:51:16
jucheck.exe,0.6,224.77,1400,2019-11-05 22:51:16
wlanext.exe,0.9,84.0,1400,2019-11-05 22:51:16
browser_broker.exe,4.9,350.5,1400,2019-11-05 22:51:16
winpty-agent.exe,350.9,101.06,1400,2019-11-05 22:51:16
OfficeClickToRun.exe,9.2,721.95,1400,2019-11-05 22:51:16
CodeHelper.exe,78.7,255.36,1400,2019-11-05 22:51:16
audiodg.exe,17723.5,368.96,1400,2019-11-05 22:51:16
SearchProtocolHost.exe,482.7,186.94,1342,2019-11-05 22:51:16
Taskmgr.exe,6133.1,744.69,1299,2019-11-05 22:51:16
smartscreen.exe,0.0,0.54,2,2019-11-05 19:55:00
backgroundTaskHost.exe,0.4,3.31,21,2019-11-05 22:35:16
wermgr.exe,3.6,0.33,4,2019-11-05 20:51:54
AvastBrowser.exe,217.4,39.46,23,2019-11-05 20:54:00
dmclient.exe,0.0,0.18,2,2019-11-05 20:49:19
WmiPrvSE.exe,195.6,80.0,121,2019-11-05 21:01:30
WmiApSrv.exe,4.3,10.53,117,2019-11-05 21:01:30
AvEmUpdate.exe,0.0,0.18,1,2019-11-05 21:00:16
GoogleUpdate.exe,0.0,2.62,388,2019-11-05 22:51:16
SDXHelper.exe,19.9,0.86,4,2019-11-05 22:44:08
